trabajador,dia,turno,disposicion
T003,3,Tarde,7
T003,3,Noche,0
T003,4,Mañana,3
T003,4,Tarde,4
T003,4,Noche,9
T003,5,Mañana,0
T003,5,Tarde,5
T003,5,Noche,5
T003,6,Mañana,9
T003,6,Tarde,6
T003,6,Noche,0
T003,7,Mañana,0
T003,7,Tarde,0
T003,7,Noche,0
T003,8,Mañana,2
T003,8,Tarde,5
T003,8,Noche,4
T003,9,Mañana,4
T003,9,Tarde,0
T003,9,Noche,5
T003,10,Mañana,4
T003,10,Tarde,0
T003,10,Noche,7
T003,11,Mañana,4
T003,11,Tarde,5
T003,11,Noche,0
T003,12,Mañana,10
T003,12,Tarde,2
T003,12,Noche,4
T003,13,Mañana,8
T003,13,Tarde,6
T003,13,Noche,8
T003,14,Mañana,7
T003,14,Tarde,1
T003,14,Noche,0
T004,1,Mañana,8
T004,1,Tarde,3
T004,1,Noche,10
T004,2,Mañana,10
T004,2,Tarde,0
T004,2,Noche,7
T004,3,Mañana,0
T004,3,Tarde,4
T004,3,Noche,8
T004,4,Mañana,9
T004,4,Tarde,9
T004,4,Noche,4
T004,5,Mañana,3
T004,5,Tarde,6
T004,5,Noche,8
T004,6,Mañana,10
T004,6,Tarde,0
T004,6,Noche,6
T004,7,Mañana,2
T004,7,Tarde,6
T004,7,Noche,1
T004,8,Mañana,3
T004,8,Tarde,0
T004,8,Noche,7
T004,9,Mañana,3
T004,9,Tarde,6
T004,9,Noche,7
T004,10,Mañana,10
T004,10,Tarde,7
T004,10,Noche,0
T004,11,Mañana,5
T004,11,Tarde,9
T004,11,Noche,2
T004,12,Mañana,4
T004,12,Tarde,0
T004,12,Noche,0
T004,13,Mañana,0
T004,13,Tarde,6
T004,13,Noche,0
T004,14,Mañana,7
T004,14,Tarde,6
T004,14,Noche,3
T005,1,Mañana,4
T005,1,Tarde,6
T005,1,Noche,4
T005,2,Mañana,1
T005,2,Tarde,5
T005,2,Noche,3
T005,3,Mañana,0
T005,3,Tarde,0
T005,3,Noche,2
T005,4,Mañana,0
T005,4,Tarde,4
T005,4,Noche,9
T005,5,Mañana,8
T005,5,Tarde,1
T005,5,Noche,1
T005,6,Mañana,0
T005,6,Tarde,1
T005,6,Noche,0
T005,7,Mañana,7
T005,7,Tarde,0
T005,7,Noche,5
T005,8,Mañana,1
T005,8,Tarde,0
T005,8,Noche,8
T005,9,Mañana,1
T005,9,Tarde,10
T005,9,Noche,0
T005,10,Mañana,0
T005,10,Tarde,0
T005,10,Noche,10
T005,11,Mañana,0
T005,11,Tarde,4
T005,11,Noche,5
T005,12,Mañana,9
T005,12,Tarde,8
T005,12,Noche,0
T005,13,Mañana,0
T005,13,Tarde,0
T005,13,Noche,8
T005,14,Mañana,7
T005,14,Tarde,8
T005,14,Noche,4
T006,1,Mañana,1
T006,1,Tarde,0
T006,1,Noche,0
T006,2,Mañana,8
T006,2,Tarde,8
T006,2,Noche,6
T006,3,Mañana,0
T006,3,Tarde,2
T006,3,Noche,3
T006,4,Mañana,0
T006,4,Tarde,5
T006,4,Noche,10
T006,5,Mañana,8
T006,5,Tarde,0
T006,5,Noche,0
T006,6,Mañana,2
T006,6,Tarde,2
T006,6,Noche,8
T006,7,Mañana,1
T006,7,Tarde,4
T006,7,Noche,2
T006,8,Mañana,2
T006,8,Tarde,0
T006,8,Noche,4
T006,9,Mañana,7
T006,9,Tarde,8
T006,9,Noche,4
T006,10,Mañana,6
T006,10,Tarde,4
T006,10,Noche,0
T006,11,Mañana,3
T006,11,Tarde,0
T006,11,Noche,0
T006,12,Mañana,6
T006,12,Tarde,0
T006,12,Noche,5
T006,13,Mañana,6
T006,13,Tarde,10
T006,13,Noche,10
T006,14,Mañana,3
T006,14,Tarde,0
T006,14,Noche,10
T007,1,Mañana,5
T007,1,Tarde,9
T007,1,Noche,3
T007,2,Mañana,8
T007,2,Tarde,0
T007,2,Noche,4
T007,3,Mañana,5
T007,3,Tarde,10
T007,3,Noche,8
T007,4,Mañana,10
T007,4,Tarde,9
T007,4,Noche,8
T007,5,Mañana,0
T007,5,Tarde,0
T007,5,Noche,8
T007,6,Mañana,10
T007,6,Tarde,7
T007,6,Noche,8
T007,7,Mañana,2
T007,7,Tarde,0
T007,7,Noche,9
T007,8,Mañana,10
T007,8,Tarde,0
T007,8,Noche,5
T007,9,Mañana,0
T007,9,Tarde,0
T007,9,Noche,4
T007,10,Mañana,9
T007,10,Tarde,0
T007,10,Noche,0
T007,11,Mañana,6
T007,11,Tarde,0
T007,11,Noche,2
T007,12,Mañana,4
T007,12,Tarde,1
T007,12,Noche,9
T007,13,Mañana,0
T007,13,Tarde,0
T007,13,Noche,2
T007,14,Mañana,10
T007,14,Tarde,5
T007,14,Noche,3
T008,1,Mañana,5
T008,1,Tarde,5
T008,1,Noche,8
T008,2,Mañana,5
T008,2,Tarde,0
T008,2,Noche,1
T008,3,Mañana,6
T008,3,Tarde,2
T008,3,Noche,10
T008,4,Mañana,3
T008,4,Tarde,3
T008,4,Noche,4
T008,5,Mañana,10
T008,5,Tarde,0
T008,5,Noche,8
T008,6,Mañana,10
T008,6,Tarde,4
T008,6,Noche,10
T008,7,Mañana,5
T008,7,Tarde,0
T008,7,Noche,5
T008,8,Mañana,2
T008,8,Tarde,10
T008,8,Noche,1
T008,9,Mañana,0
T008,9,Tarde,6
T008,9,Noche,10
T008,10,Mañana,0
T008,10,Tarde,10
T008,10,Noche,0
T008,11,Mañana,7
T008,11,Tarde,2
T008,11,Noche,8
T008,12,Mañana,2
T008,12,Tarde,0
T008,12,Noche,7
T008,13,Mañana,1
T008,13,Tarde,4
T008,13,Noche,0
T008,14,Mañana,6
T008,14,Tarde,10
T008,14,Noche,7
T009,1,Mañana,3
T009,1,Tarde,0
T009,1,Noche,4
T009,2,Mañana,0
T009,2,Tarde,9
T009,2,Noche,10
T009,3,Mañana,6
T009,3,Tarde,8
T009,3,Noche,4
T009,4,Mañana,0
T009,4,Tarde,9
T009,4,Noche,9
T009,5,Mañana,4
T009,5,Tarde,8
T009,5,Noche,0
T009,6,Mañana,1
T009,6,Tarde,4
T009,6,Noche,2
T009,7,Mañana,4
T009,7,Tarde,0
T009,7,Noche,1
T009,8,Mañana,7
T009,8,Tarde,10
T009,8,Noche,0
T009,9,Mañana,7
T009,9,Tarde,0
T009,9,Noche,2
T009,10,Mañana,0
T009,10,Tarde,9
T009,10,Noche,7
T009,11,Mañana,6
T009,11,Tarde,1
T009,11,Noche,0
T009,12,Mañana,7
T009,12,Tarde,9
T009,12,Noche,5
T009,13,Mañana,5
T009,13,Tarde,5
T009,13,Noche,3
T009,14,Mañana,1
T009,14,Tarde,1
T009,14,Noche,6
T010,1,Mañana,5
T010,1,Tarde,2
T010,1,Noche,4
T010,2,Mañana,0
T010,2,Tarde,4
T010,2,Noche,3
T010,3,Mañana,2
T010,3,Tarde,6
T010,3,Noche,10
T010,4,Mañana,8
T010,4,Tarde,7
T010,4,Noche,0
T010,5,Mañana,0
T010,5,Tarde,7
T010,5,Noche,0
T010,6,Mañana,9
T010,6,Tarde,7
T010,6,Noche,5
T010,7,Mañana,0
T010,7,Tarde,2
T010,7,Noche,10
T010,8,Mañana,9
T010,8,Tarde,1
T010,8,Noche,2
T010,9,Mañana,3
T010,9,Tarde,5
T010,9,Noche,10
T010,10,Mañana,3
T010,10,Tarde,7
T010,10,Noche,10
T010,11,Mañana,0
T010,11,Tarde,3
T010,11,Noche,2
T010,12,Mañana,0
T010,12,Tarde,10
T010,12,Noche,4
T010,13,Mañana,2
T010,13,Tarde,2
T010,13,Noche,10
T010,14,Mañana,1
T010,14,Tarde,4
T010,14,Noche,8
T011,1,Mañana,3
T011,1,Tarde,0
T011,1,Noche,6
T011,2,Mañana,2
T011,2,Tarde,9
T011,2,Noche,5
T011,3,Mañana,0
T011,3,Tarde,7
T011,3,Noche,10
T011,4,Mañana,0
T011,4,Tarde,7
T011,4,Noche,1
T011,5,Mañana,1
T011,5,Tarde,0
T011,5,Noche,3
T011,6,Mañana,0
T011,6,Tarde,5
T011,6,Noche,10
T011,7,Mañana,0
T011,7,Tarde,6
T011,7,Noche,9
T011,8,Mañana,0
T011,8,Tarde,0
T011,8,Noche,2
T011,9,Mañana,8
T011,9,Tarde,0
T011,9,Noche,9
T011,10,Mañana,0
T011,10,Tarde,7
T011,10,Noche,0
T011,11,Mañana,5
T011,11,Tarde,1
T011,11,Noche,0
T011,12,Mañana,0
T011,12,Tarde,8
T011,12,Noche,0
T011,13,Mañana,7
T011,13,Tarde,0
T011,13,Noche,3
T011,14,Mañana,8
T011,14,Tarde,6
T011,14,Noche,5
T012,1,Mañana,9
T012,1,Tarde,0
T012,1,Noche,0
T012,2,Mañana,8
T012,2,Tarde,4
T012,2,Noche,0
T012,3,Mañana,7
T012,3,Tarde,6
T012,3,Noche,10
T012,4,Mañana,1
T012,4,Tarde,7
T012,4,Noche,6
T012,5,Mañana,5
T012,5,Tarde,2
T012,5,Noche,8
T012,6,Mañana,1
T012,6,Tarde,0
T012,6,Noche,0
T012,7,Mañana,0
T012,7,Tarde,2
T012,7,Noche,1
T012,8,Mañana,10
T012,8,Tarde,3
T012,8,Noche,2
T012,9,Mañana,0
T012,9,Tarde,0
T012,9,Noche,8
T012,10,Mañana,5
T012,10,Tarde,1
T012,10,Noche,2
T012,11,Mañana,0
T012,11,Tarde,0
T012,11,Noche,5
T012,12,Mañana,0
T012,12,Tarde,5
T012,12,Noche,0
T012,13,Mañana,3
T012,13,Tarde,5
T012,13,Noche,0
T012,14,Mañana,0
T012,14,Tarde,7
T012,14,Noche,7
T013,1,Mañana,4
T013,1,Tarde,8
T013,1,Noche,0
T013,2,Mañana,10
T013,2,Tarde,0
T013,2,Noche,4
T013,3,Mañana,10
T013,3,Tarde,9
T013,3,Noche,4
T013,4,Mañana,3
T013,4,Tarde,0
T013,4,Noche,8
T013,5,Mañana,10
T013,5,Tarde,7
T013,5,Noche,5
T013,6,Mañana,1
T013,6,Tarde,10
T013,6,Noche,2
T013,7,Mañana,7
T013,7,Tarde,3
T013,7,Noche,8
T013,8,Mañana,8
T013,8,Tarde,9
T013,8,Noche,0
T013,9,Mañana,2
T013,9,Tarde,6
T013,9,Noche,0
T013,10,Mañana,0
T013,10,Tarde,5
T013,10,Noche,3
T013,11,Mañana,0
T013,11,Tarde,6
T013,11,Noche,1
T013,12,Mañana,0
T013,12,Tarde,9
T013,12,Noche,9
T013,13,Mañana,0
T013,13,Tarde,4
T013,13,Noche,6
T013,14,Mañana,10
T013,14,Tarde,0
T013,14,Noche,0
T014,1,Mañana,3
T014,1,Tarde,5
T014,1,Noche,9
T014,2,Mañana,8
T014,2,Tarde,0
T014,2,Noche,9
T014,3,Mañana,1
T014,3,Tarde,8
T014,3,Noche,0
T014,4,Mañana,10
T014,4,Tarde,8
T014,4,Noche,3
T014,5,Mañana,8
T014,5,Tarde,8
T014,5,Noche,3
T014,6,Mañana,0
T014,6,Tarde,0
T014,6,Noche,6
T014,7,Mañana,1
T014,7,Tarde,5
T014,7,Noche,0
T014,8,Mañana,8
T014,8,Tarde,6
T014,8,Noche,6
T014,9,Mañana,5
T014,9,Tarde,9
T014,9,Noche,7
T014,10,Mañana,0
T014,10,Tarde,9
T014,10,Noche,6
T014,11,Mañana,9
T014,11,Tarde,1
T014,11,Noche,5
T014,12,Mañana,5
T014,12,Tarde,10
T014,12,Noche,7
T014,13,Mañana,1
T014,13,Tarde,3
T014,13,Noche,4
T014,14,Mañana,8
T014,14,Tarde,3
T014,14,Noche,6
T015,1,Mañana,9
T015,1,Tarde,4
T015,1,Noche,2
T015,2,Mañana,8
T015,2,Tarde,7
T015,2,Noche,1
T015,3,Mañana,0
T015,3,Tarde,0
T015,3,Noche,7
T015,4,Mañana,0
T015,4,Tarde,1
T015,4,Noche,3
T015,5,Mañana,7
T015,5,Tarde,5
T015,5,Noche,1
T015,6,Mañana,0
T015,6,Tarde,0
T015,6,Noche,1
T015,7,Mañana,10
T015,7,Tarde,7
T015,7,Noche,10
T015,8,Mañana,8
T015,8,Tarde,0
T015,8,Noche,10
T015,9,Mañana,0
T015,9,Tarde,6
T015,9,Noche,5
T015,10,Mañana,5
T015,10,Tarde,10
T015,10,Noche,1
T015,11,Mañana,0
T015,11,Tarde,0
T015,11,Noche,0
T015,12,Mañana,8
T015,12,Tarde,0
T015,12,Noche,4
T015,13,Mañana,2
T015,13,Tarde,10
T015,13,Noche,0
T015,14,Mañana,0
T015,14,Tarde,8
T015,14,Noche,0
T016,1,Mañana,4
T016,1,Tarde,0
T016,1,Noche,2
T016,2,Mañana,0
T016,2,Tarde,0
T016,2,Noche,0
T016,3,Mañana,0
T016,3,Tarde,1
T016,3,Noche,0
T016,4,Mañana,4
T016,4,Tarde,4
T016,4,Noche,8
T016,5,Mañana,2
T016,5,Tarde,0
T016,5,Noche,6
T016,6,Mañana,8
T016,6,Tarde,0
T016,6,Noche,7
T016,7,Mañana,6
T016,7,Tarde,3
T016,7,Noche,5
T016,8,Mañana,6
T016,8,Tarde,4
T016,8,Noche,9
T016,9,Mañana,7
T016,9,Tarde,0
T016,9,Noche,4
T016,10,Mañana,4
T016,10,Tarde,6
T016,10,Noche,5
T016,11,Mañana,0
T016,11,Tarde,9
T016,11,Noche,3
T016,12,Mañana,0
T016,12,Tarde,7
T016,12,Noche,10
T016,13,Mañana,3
T016,13,Tarde,0
T016,13,Noche,4
T016,14,Mañana,0
T016,14,Tarde,0
T016,14,Noche,7
T017,1,Mañana,1
T017,1,Tarde,0
T017,1,Noche,1
T017,2,Mañana,0
T017,2,Tarde,0
T017,2,Noche,0
T017,3,Mañana,8
T017,3,Tarde,9
T017,3,Noche,4
T017,4,Mañana,0
T017,4,Tarde,8
T017,4,Noche,6
T017,5,Mañana,1
T017,5,Tarde,0
T017,5,Noche,6
T017,6,Mañana,3
T017,6,Tarde,8
T017,6,Noche,5
T017,7,Mañana,1
T017,7,Tarde,5
T017,7,Noche,6
T017,8,Mañana,2
T017,8,Tarde,4
T017,8,Noche,10
T017,9,Mañana,2
T017,9,Tarde,4
T017,9,Noche,3
T017,10,Mañana,6
T017,10,Tarde,4
T017,10,Noche,3
T017,11,Mañana,5
T017,11,Tarde,0
T017,11,Noche,0
T017,12,Mañana,0
T017,12,Tarde,3
T017,12,Noche,0
T017,13,Mañana,4
T017,13,Tarde,3
T017,13,Noche,3
T017,14,Mañana,8
T017,14,Tarde,5
T017,14,Noche,0
T018,1,Mañana,7
T018,1,Tarde,4
T018,1,Noche,8
T018,2,Mañana,0
T018,2,Tarde,3
T018,2,Noche,3
T018,3,Mañana,5
T018,3,Tarde,0
T018,3,Noche,9
T018,4,Mañana,0
T018,4,Tarde,0
T018,4,Noche,8
T018,5,Mañana,9
T018,5,Tarde,4
T018,5,Noche,9
T018,6,Mañana,0
T018,6,Tarde,2
T018,6,Noche,0
T018,7,Mañana,0
T018,7,Tarde,6
T018,7,Noche,7
T018,8,Mañana,0
T018,8,Tarde,6
T018,8,Noche,10
T018,9,Mañana,0
T018,9,Tarde,0
T018,9,Noche,1
T018,10,Mañana,0
T018,10,Tarde,0
T018,10,Noche,7
T018,11,Mañana,9
T018,11,Tarde,0
T018,11,Noche,5
T018,12,Mañana,6
T018,12,Tarde,0
T018,12,Noche,6
T018,13,Mañana,0
T018,13,Tarde,6
T018,13,Noche,0
T018,14,Mañana,7
T018,14,Tarde,2
T018,14,Noche,0
T019,1,Mañana,2
T019,1,Tarde,2
T019,1,Noche,1
T019,2,Mañana,0
T019,2,Tarde,0
T019,2,Noche,3
T019,3,Mañana,9
T019,3,Tarde,7
T019,3,Noche,10
T019,4,Mañana,4
T019,4,Tarde,8
T019,4,Noche,10
T019,5,Mañana,7
T019,5,Tarde,9
T019,5,Noche,1
T019,6,Mañana,0
T019,6,Tarde,4
T019,6,Noche,7
T019,7,Mañana,4
T019,7,Tarde,5
T019,7,Noche,7
T019,8,Mañana,1
T019,8,Tarde,0
T019,8,Noche,0
T019,9,Mañana,8
T019,9,Tarde,0
T019,9,Noche,0
T019,10,Mañana,4
T019,10,Tarde,9
T019,10,Noche,3
T019,11,Mañana,8
T019,11,Tarde,8
T019,11,Noche,8
T019,12,Mañana,0
T019,12,Tarde,5
T019,12,Noche,10
T019,13,Mañana,0
T019,13,Tarde,8
T019,13,Noche,5
T019,14,Mañana,2
T019,14,Tarde,1
T019,14,Noche,4
T020,1,Mañana,3
T020,1,Tarde,5
T020,1,Noche,1
T020,2,Mañana,6
T020,2,Tarde,8
T020,2,Noche,5
T020,3,Mañana,1
T020,3,Tarde,2
T020,3,Noche,2
T020,4,Mañana,4
T020,4,Tarde,5
T020,4,Noche,7
T020,5,Mañana,1
T020,5,Tarde,7
T020,5,Noche,0
T020,6,Mañana,8
T020,6,Tarde,10
T020,6,Noche,10
T020,7,Mañana,10
T020,7,Tarde,0
T020,7,Noche,6
T020,8,Mañana,0
T020,8,Tarde,0
T020,8,Noche,6
T020,9,Mañana,1
T020,9,Tarde,9
T020,9,Noche,0
T020,10,Mañana,5
T020,10,Tarde,5
T020,10,Noche,10
T020,11,Mañana,7
T020,11,Tarde,4
T020,11,Noche,9
T020,12,Mañana,0
T020,12,Tarde,2
T020,12,Noche,6
T020,13,Mañana,4
T020,13,Tarde,9
T020,13,Noche,0
T020,14,Mañana,5
T020,14,Tarde,3
T020,14,Noche,3
T021,1,Mañana,0
T021,1,Tarde,9
T021,1,Noche,0
T021,2,Mañana,8
T021,2,Tarde,9
T021,2,Noche,0
T021,3,Mañana,9
T021,3,Tarde,4
T021,3,Noche,6
T021,4,Mañana,0
T021,4,Tarde,10
T021,4,Noche,1
T021,5,Mañana,2
T021,5,Tarde,9
T021,5,Noche,4
T021,6,Mañana,0
T021,6,Tarde,0
T021,6,Noche,0
T021,7,Mañana,4
T021,7,Tarde,10
T021,7,Noche,3
T021,8,Mañana,7
T021,8,Tarde,10
T021,8,Noche,10
T021,9,Mañana,3
T021,9,Tarde,5
T021,9,Noche,10
T021,10,Mañana,10
T021,10,Tarde,2
T021,10,Noche,3
T021,11,Mañana,10
T021,11,Tarde,3
T021,11,Noche,5
T021,12,Mañana,7
T021,12,Tarde,0
T021,12,Noche,3
T021,13,Mañana,0
T021,13,Tarde,6
T021,13,Noche,2
T021,14,Mañana,10
T021,14,Tarde,0
T021,14,Noche,10
T022,1,Mañana,8
T022,1,Tarde,1
T022,1,Noche,5
T022,2,Mañana,0
T022,2,Tarde,7
T022,2,Noche,7
T022,3,Mañana,1
T022,3,Tarde,0
T022,3,Noche,0
T022,4,Mañana,0
T022,4,Tarde,0
T022,4,Noche,5
T022,5,Mañana,3
T022,5,Tarde,10
T022,5,Noche,3
T022,6,Mañana,9
T022,6,Tarde,1
T022,6,Noche,8
T022,7,Mañana,6
T022,7,Tarde,0
T022,7,Noche,3
T022,8,Mañana,8
T022,8,Tarde,1
T022,8,Noche,7
T022,9,Mañana,7
T022,9,Tarde,10
T022,9,Noche,4
T022,10,Mañana,4
T022,10,Tarde,9
T022,10,Noche,8
T022,11,Mañana,0
T022,11,Tarde,10
T022,11,Noche,2
T022,12,Mañana,6
T022,12,Tarde,10
T022,12,Noche,7
T022,13,Mañana,0
T022,13,Tarde,0
T022,13,Noche,7
T022,14,Mañana,2
T022,14,Tarde,3
T022,14,Noche,3
T023,1,Mañana,5
T023,1,Tarde,8
T023,1,Noche,10
T023,2,Mañana,9
T023,2,Tarde,5
T023,2,Noche,5
T023,3,Mañana,0
T023,3,Tarde,0
T023,3,Noche,9
T023,4,Mañana,5
T023,4,Tarde,6
T023,4,Noche,7
T023,5,Mañana,0
T023,5,Tarde,4
T023,5,Noche,6
T023,6,Mañana,3
T023,6,Tarde,6
T023,6,Noche,1
T023,7,Mañana,9
T023,7,Tarde,8
T023,7,Noche,1
T023,8,Mañana,8
T023,8,Tarde,4
T023,8,Noche,3
T023,9,Mañana,0
T023,9,Tarde,0
T023,9,Noche,8
T023,10,Mañana,0
T023,10,Tarde,3
T023,10,Noche,0
T023,11,Mañana,10
T023,11,Tarde,2
T023,11,Noche,8
T023,12,Mañana,8
T023,12,Tarde,0
T023,12,Noche,6
T023,13,Mañana,7
T023,13,Tarde,5
T023,13,Noche,4
T023,14,Mañana,0
T023,14,Tarde,0
T023,14,Noche,5
T024,1,Mañana,3
T024,1,Tarde,0
T024,1,Noche,4
T024,2,Mañana,4
T024,2,Tarde,8
T024,2,Noche,8
T024,3,Mañana,2
T024,3,Tarde,0
T024,3,Noche,3
T024,4,Mañana,7
T024,4,Tarde,6
T024,4,Noche,7
T024,5,Mañana,6
T024,5,Tarde,1
T024,5,Noche,1
T024,6,Mañana,9
T024,6,Tarde,2
T024,6,Noche,10
T024,7,Mañana,2
T024,7,Tarde,1
T024,7,Noche,7
T024,8,Mañana,4
T024,8,Tarde,5
T024,8,Noche,0
T024,9,Mañana,0
T024,9,Tarde,3
T024,9,Noche,0
T024,10,Mañana,2
T024,10,Tarde,0
T024,10,Noche,0
T024,11,Mañana,10
T024,11,Tarde,7
T024,11,Noche,5
T024,12,Mañana,1
T024,12,Tarde,6
T024,12,Noche,10
T024,13,Mañana,0
T024,13,Tarde,0
T024,13,Noche,6
T024,14,Mañana,10
T024,14,Tarde,9
T024,14,Noche,1
T025,1,Mañana,10
T025,1,Tarde,0
T025,1,Noche,6
T025,2,Mañana,3
T025,2,Tarde,2
T025,2,Noche,5
T025,3,Mañana,7
T025,3,Tarde,7
T025,3,Noche,9
T025,4,Mañana,8
T025,4,Tarde,9
T025,4,Noche,0
T025,5,Mañana,1
T025,5,Tarde,7
T025,5,Noche,0
T025,6,Mañana,9
T025,6,Tarde,0
T025,6,Noche,3
T025,7,Mañana,0
T025,7,Tarde,0
T025,7,Noche,7
T025,8,Mañana,3
T025,8,Tarde,5
T025,8,Noche,0
T025,9,Mañana,8
T025,9,Tarde,1
T025,9,Noche,0
T025,10,Mañana,4
T025,10,Tarde,7
T025,10,Noche,3
T025,11,Mañana,0
T025,11,Tarde,7
T025,11,Noche,6
T025,12,Mañana,0
T025,12,Tarde,0
T025,12,Noche,2
T025,13,Mañana,0
T025,13,Tarde,9
T025,13,Noche,8
T025,14,Mañana,0
T025,14,Tarde,3
T025,14,Noche,8
T026,1,Mañana,9
T026,1,Tarde,10
T026,1,Noche,0
T026,2,Mañana,3
T026,2,Tarde,0
T026,2,Noche,5
T026,3,Mañana,6
T026,3,Tarde,0
T026,3,Noche,0
T026,4,Mañana,0
T026,4,Tarde,0
T026,4,Noche,6
T026,5,Mañana,6
T026,5,Tarde,0
T026,5,Noche,7
T026,6,Mañana,0
T026,6,Tarde,0
T026,6,Noche,0
T026,7,Mañana,0
T026,7,Tarde,9
T026,7,Noche,5
T026,8,Mañana,7
T026,8,Tarde,10
T026,8,Noche,0
T026,9,Mañana,5
T026,9,Tarde,2
T026,9,Noche,3
T026,10,Mañana,3
T026,10,Tarde,8
T026,10,Noche,0
T026,11,Mañana,3
T026,11,Tarde,0
T026,11,Noche,9
T026,12,Mañana,0
T026,12,Tarde,1
T026,12,Noche,2
T026,13,Mañana,4
T026,13,Tarde,2
T026,13,Noche,8
T026,14,Mañana,10
T026,14,Tarde,1
T026,14,Noche,5
T027,1,Mañana,0
T027,1,Tarde,6
T027,1,Noche,7
T027,2,Mañana,9
T027,2,Tarde,10
T027,2,Noche,0
T027,3,Mañana,2
T027,3,Tarde,3
T027,3,Noche,4
T027,4,Mañana,0
T027,4,Tarde,0
T027,4,Noche,4
T027,5,Mañana,0
T027,5,Tarde,2
T027,5,Noche,10
T027,6,Mañana,10
T027,6,Tarde,2
T027,6,Noche,10
T027,7,Mañana,4
T027,7,Tarde,1
T027,7,Noche,9
T027,8,Mañana,0
T027,8,Tarde,5
T027,8,Noche,0
T027,9,Mañana,0
T027,9,Tarde,5
T027,9,Noche,8
T027,10,Mañana,0
T027,10,Tarde,0
T027,10,Noche,1
T027,11,Mañana,2
T027,11,Tarde,1
T027,11,Noche,6
T027,12,Mañana,6
T027,12,Tarde,0
T027,12,Noche,0
T027,13,Mañana,5
T027,13,Tarde,1
T027,13,Noche,6
T027,14,Mañana,3
T027,14,Tarde,9
T027,14,Noche,9
T028,1,Mañana,6
T028,1,Tarde,10
T028,1,Noche,5
T028,2,Mañana,3
T028,2,Tarde,10
T028,2,Noche,6
T028,3,Mañana,0
T028,3,Tarde,1
T028,3,Noche,5
T028,4,Mañana,1
T028,4,Tarde,10
T028,4,Noche,0
T028,5,Mañana,2
T028,5,Tarde,4
T028,5,Noche,8
T028,6,Mañana,3
T028,6,Tarde,4
T028,6,Noche,0
T028,7,Mañana,4
T028,7,Tarde,9
T028,7,Noche,4
T028,8,Mañana,9
T028,8,Tarde,3
T028,8,Noche,0
T028,9,Mañana,9
T028,9,Tarde,0
T028,9,Noche,6
T028,10,Mañana,1
T028,10,Tarde,1
T028,10,Noche,2
T028,11,Mañana,10
T028,11,Tarde,0
T028,11,Noche,5
T028,12,Mañana,5
T028,12,Tarde,7
T028,12,Noche,7
T028,13,Mañana,8
T028,13,Tarde,3
T028,13,Noche,0
T028,14,Mañana,5
T028,14,Tarde,0
T028,14,Noche,4
T029,1,Mañana,2
T029,1,Tarde,2
T029,1,Noche,7
T029,2,Mañana,9
T029,2,Tarde,0
T029,2,Noche,4
T029,3,Mañana,9
T029,3,Tarde,1
T029,3,Noche,9
T029,4,Mañana,0
T029,4,Tarde,6
T029,4,Noche,0
T029,5,Mañana,0
T029,5,Tarde,4
T029,5,Noche,0
T029,6,Mañana,6
T029,6,Tarde,0
T029,6,Noche,2
T029,7,Mañana,2
T029,7,Tarde,5
T029,7,Noche,4
